"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"K8TAZHAP","journalArticle","2021","Fluitman, Kristina S.; van den Broek, Tim J.; Nieuwdorp, Max; Visser, Marjolein; IJzerman, Richard G.; Keijser, Bart J. F.","Associations of the oral microbiota and Candida with taste, smell, appetite and undernutrition in older adults","SCIENTIFIC REPORTS","","","10.1038/s41598-021-02558-8","","Poor taste and smell function are widely thought to contribute to the development of poor appetite and undernutrition in older adults. It has been hypothesized that the oral microbiota play a role as well, but evidence is scarce. In a cross-sectional cohort of 356 older adults, we performed taste and smell tests, collected anthropometric measurements and tongue swabs for analysis of microbial composition (16S rRNA sequencing) and Candida albicans abundance (qPCR). Older age, edentation, poor smell and poor appetite were associated with lower alpha diversity and explained a significant amount of beta diversity. Moreover, a lower Streptococcus salivarius abundance was associated with poor smell identification score, whereas high C. albicans abundance seemed to be associated with poor smell discrimination score. In our population, neither the tongue microbiota, nor C. albicans were associated with poor taste or directly with undernutrition. Our findings do suggest a host-microbe interaction with regard to smell perception and appetite.","2021-12-01","2022-06-27 16:29:11","2022-06-30 16:59:12","","","","1","11","","","","","","","","","","","","","","","","","Type: Article","","","","16S sequencing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X4PEJJBM","journalArticle","2020","Chen, Fengmei; Cheng, Guangmin; Xu, Yulin; Wang, Yunzhou; Xia, Qingxiang; Hu, Shilin","Rumen Microbiota Distribution Analyzed by High-Throughput Sequencing After Oral Doxycycline Administration in Beef Cattle","FRONTIERS IN VETERINARY SCIENCE","","","10.3389/fvets.2020.00251","","The beef cattle rumen is a heterogenous microbial ecosystem that is necessary for the host to digest food and support growth. The importance of the rumen microbiota (RM) is also widely recognized for its critical roles in metabolism and immunity. The level of health is indicated by a dynamic RM distribution. We performed high-throughput sequencing of the bacterial 16S rRNA gene to compare microbial populations between rumens in beef cattle with or without doxycycline treatment to assess dynamic microbiotic shifts following antibiotic administration. The results of the operational taxonomic unit analysis and alpha and beta diversity calculations showed that doxycycline-treated beef cattle had lower species richness and bacterial diversity than those without doxycycline. Bacteroidetes was the predominant phylum in rumen samples without doxycycline, while Proteobacteria was the governing phylum in the presence of doxycycline. On the family level, the top three predominant populations in group qlqlwy (not treated with doxycycline) were Prevotellaceae, Lachnospiraceae, and Ruminococcaceae, compared to Xanthomonadaceae, Prevotellaceae, and Rikenellaceae in group qlhlwy (treated with doxycycline). At the genus level, the top predominant population in group qlqlwy was unidentified_Prevotellaceae. However, in group qlhlwy, the top predominant population was Stenotrophomonas. The results revealed significant RM differences in beef cattle with or without doxycycline. Oral doxycycline may induce RM composition differences, and bacterial richness may also influence corresponding changes that could guide antibiotic use in adult ruminants. This study is the first to assess microbiota distribution in beef cattle rumen after doxycycline administration.","2020-06-02","2022-06-27 16:29:11","2022-06-29 17:07:55","","","","","7","","","","","","","","","","","","","","","","","Type: Article","","","","16S sequencing; biome-cattle rumen; var-antibiotics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VCQLXZTJ","journalArticle","2022","Frank, Daniel N.; Magno, Jose Pedrito M.; Velasco, Karen Joyce S.; Bootpetch, Tori C.; Salud, Jacob Ephraim D.; David, Kevin Jer V.; Miller, Aaron L.; Yee, Eljohn C.; Dulnuan, Heather P.; Pyles, Richard B.; Lacuata, Jan Alexeis C.; Arbizo, Jeric L.; Kofonow, Jennifer M.; Guce, Beatrice; Mendoza, Kevin Michael D.; Robertson, Charles E.; Ilustre, Gabriel Martin S.; Chiong, Alessandra Nadine E.; Lu, Shi-Long; Tongol, Erik A.; Sacayan, Nicole D.; Yarza, Talitha Karisse L.; Chiong, Charlotte M.; Santos-Cortez, Regie Lyn P.","Microbiota Associated With Cholesteatoma Tissue in Chronic Suppurative Otitis Media","FRONTIERS IN CELLULAR AND INFECTION MICROBIOLOGY","","","10.3389/fcimb.2022.746428","","Otitis media (OM), defined as infection or inflammation of the middle ear (ME), remains a major public health problem worldwide. Cholesteatoma is a non-cancerous, cyst-like lesion in the ME that may be acquired due to chronic OM and cause disabling complications. Surgery is required for treatment, with high rates of recurrence. Current antibiotic treatments have been largely targeted to previous culturable bacteria, which may lead to antibiotic resistance or treatment failures. For this study, our goal was to determine the microbiota of cholesteatoma tissue in comparison with other ME tissues in patients with long-standing chronic OM. ME samples including cholesteatoma, granulation tissue, ME mucosa and discharge were collected from patients undergoing tympanomastoidectomy surgery for chronic OM. Bacteria were profiled by 16S rRNA gene sequencing in 103 ME samples from 53 patients. Respiratory viruses were also screened in 115 specimens from 45 patients. Differences in bacterial profiles (beta-diversity) and the relative abundances of individual taxa were observed between cholesteatoma and ME sample-types. Additionally, patient age was associated with differences in overall microbiota composition while numerous individual taxa were differentially abundant across age quartiles. No viruses were identified in screened ME samples. Biodiversity was moderately lower in cholesteatoma and ME discharge compared to ME mucosal tissues. We also present overall bacterial profiles of ME tissues by sample-type, age, cholesteatoma diagnosis and quinolone use, including prevalent bacterial taxa. Our findings will be useful for fine-tuning treatment protocols for cholesteatoma and chronic OM in settings with limited health care resources.","2022-04-19","2022-06-27 16:29:11","2022-07-19 17:58:16","","","","","12","","","","","","","","","","","","","","","","","Type: Article","","","","16S sequencing; biome-human ear; var-disease","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AGEYY5W9","journalArticle","2021","Pan, Xiongfeng; Kaminga, Atipatsa C.; Liu, Aizhong; Wen, Shi Wu; Luo, Miyang; Luo, Jiayou","Gut Microbiota, Glucose, Lipid, and Water-Electrolyte Metabolism in Children With Nonalcoholic Fatty Liver Disease","FRONTIERS IN CELLULAR AND INFECTION MICROBIOLOGY","","","10.3389/fcimb.2021.683743","","There is evidence that nonalcoholic fatty liver disease (NAFLD) is affected by gut microbiota, glucose, and lipid. However, the function of water-electrolyte metabolism remains undefined in children with NAFLD. Therefore, the aim of this case-control study was to better understand these interactions. The sample consisted of 75 children, aged between 7 and 16, of whom 25 had nonalcoholic fatty liver (NAFL), 25 had nonalcoholic steatohepatitis (NASH), and 25 were obese and without NAFLD. These groups were matched by age, sex, and body mass index. Data were collected between June, 2019 and December, 2019 at the Hunan Children's Hospital, in China. Microbiome composition in fecal samples was assessed using 16S ribosomal RNA amplicon sequencing. In the clinical indices, 12 glucose and lipid metabolism indices were included, and six water-electrolyte metabolism indices were included. The results indicated that microbiomes of NAFLD children had lower alpha diversity but higher beta diversity index than the other two groups. Specifically, anti-inflammatory and probiotics abundance (e.g., Faecalibacterium, Akkermansia, and Bifidobacterium_adolescentis) was significantly decreased in NAFLD, whereas the abundance of harmful bacteria (e.g., Staphylococcaceae) was increased. Moreover, the abundance of butyrate-producing bacteria (e.g., Faecalibacterium, Roseburia_inulinivorans, Roseburia_intestinalis, and Coprococcus_comes) was significantly decreased in NASH. The abundance of these bacteria were associated with glucose, lipid, and water-electrolyte metabolism (e.g., glucose, triglyceride, cholesterol, inorganic salt, total body water, etc.), implying that the NAFLD and its severity were associated with glucose, lipid, and water-electrolyte metabolism dysbiosis. Therefore, these findings suggest that the gut microbiome, especially butyrate-producing bacteria, play an important role in the development of NAFLD in children.","2021-10-28","2022-06-27 16:29:11","2022-07-19 15:07:50","","","","","11","","","","","","","","","","","","","","","","","Type: Article","","","","16S sequencing; biome-human gut; var-disease","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PQHVD8BF","journalArticle","2017","Depner, Martin; Ege, Markus J.; Cox, Michael J.; Dwyer, Sarah; Walker, Alan W.; Birzele, Lena T.; Genuneit, Jon; Horak, Elisabeth; Braun-Fahrlaender, Charlotte; Danielewicz, Hanna; Maier, Raina M.; Moffatt, Miriam F.; Cookson, William O.; Heederik, Dick; von Mutius, Erika; Legatzki, Antje","Bacterial microbiota of the upper respiratory tract and childhood asthma","JOURNAL OF ALLERGY AND CLINICAL IMMUNOLOGY","","","10.1016/j.jaci.2016.05.050","","Background: Patients with asthma and healthy controls differ in bacterial colonization of the respiratory tract. The upper airways have been shown to reflect colonization of the lower airways, the actual site of inflammation in asthma, which is hardly accessible in population studies. Objective: We sought to characterize the bacterial communities at 2 sites of the upper respiratory tract obtained from children from a rural area and to relate these to asthma. Methods: The microbiota of 327 throat and 68 nasal samples from school-age farm and nonfarm children were analyzed by 454-pyrosequencing of the bacterial 16S ribosomal RNA gene. Results: Alterations in nasal microbiota but not of throat microbiota were associated with asthma. Children with asthma had lower alpha- and beta-diversity of the nasal microbiota as compared with healthy control children. Furthermore, asthma presence was positively associated with a specific operational taxonomic unit from the genus Moraxella in children not exposed to farming, whereas in farm children Moraxella colonization was unrelated to asthma. In nonfarm children, Moraxella colonization explained the association between bacterial diversity and asthma to a large extent. Conclusions: Asthma was mainly associated with an altered nasal microbiota characterized by lower diversity and Moraxella abundance. Children living on farms might not be susceptible to the disadvantageous effect of Moraxella. Prospective studies may clarify whether Moraxella outgrowth is a cause or a consequence of loss in diversity.","2017-03","2022-06-27 16:29:11","2022-06-30 20:29:34","","826+","","3","139","","","","","","","","","","","","","","","","","Type: Article","","","","16S sequencing; biome-human oral; var-medical condition","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G48N8PAL","journalArticle","2022","Kouzounis, Dimitrios; Kers, Jannigje G.; Soares, Natalia; Smidt, Hauke; Kabel, Mirjam A.; Schols, Henk A.","Cereal type and combined xylanase/glucanase supplementation influence the cecal microbiota composition in broilers","JOURNAL OF ANIMAL SCIENCE AND BIOTECHNOLOGY","","","10.1186/s40104-022-00702-6","","Dietary fiber-degrading enzyme supplementation in broilers aims at off-setting the anti-nutritive effect of non-starch polysaccharides and at promoting broiler health. Recently, we demonstrated that xylanase/glucanase addition in wheat-based diet improved nutrient digestibility, arabinoxylan fermentability and broiler growth. Conversely, maize arabinoxylan was found to be recalcitrant to xylanase action. These findings suggested that enzyme-mediated improvement of nutrient digestion and carbohydrate fermentation depended on the cereal type present in the diet, and may have contributed to broiler growth. Hence, we aimed at further investigating the link between dietary enzymes and carbohydrate fermentation in broilers, by studying the impact of enzyme supplementation in cereal-based diets, to the microbial communities in the ileum and ceca of broilers. For that purpose, 96 one-day-old male broilers were randomly reared in two pens and received either wheat-based or maize-based starter and grower diets. At d 20, the broilers were randomly assigned to one out of four dietary treatments. The broilers received for 8 d the wheat-based or maize-based finisher diet as such (Control treatments; WC, MC) or supplemented with a xylanase/glucanase combination (Enzyme treatments; WE, ME). At d 28, samples from the digestive tract were collected, and the ileal and cecal microbiota composition was determined by 16S ribosomal RNA gene amplicon sequencing. A similar phylogenetic (alpha) diversity was observed among the four treatments, both in the ileal and the cecal samples. Furthermore, a similar microbial composition in the ileum (beta diversity) was observed, with lactobacilli being the predominant community for all treatments. In contrast, both cereal type and enzyme supplementation were found to influence cecal communities. The type of cereal (i.e., wheat or maize) explained 47% of the total variation in microbial composition in the ceca. Further stratifying the analysis per cereal type revealed differences in microbiota composition between WC and WE, but not between MC and ME. Furthermore, the prevalence of beneficial genera, such as Faecalibacterium and Blautia, in the ceca of broilers fed wheat-based diets coincided with arabinoxylan accumulation. These findings indicated that fermentable arabinoxylan and arabinoxylo-oligosaccharides released by dietary xylanase may play an important role in bacterial metabolism.","2022-05-04","2022-06-27 16:29:11","2022-06-30 19:02:40","","","","1","13","","","","","","","","","","","","","","","","","Type: Article","","","","16S sequencing; biome-poultry gut; var-diet; var-prebiotics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7VCW7HC9","journalArticle","2020","Savietto, D.; Paes, C.; Cauquil, L.; Fortun-Lamothe, L.; Combes, S.","Evolution of gut microbial community through reproductive life in female rabbits and investigation of the link with offspring survival","ANIMAL","","","10.1017/S1751731120001305","","The digestive microbiota plays a decisive role in shaping and preserving health throughout life. Rabbit younglings are born with a sterile digestive tract but then it gets progressively colonised by the microbiota of the nursing mother, by entering in contact with or ingesting the maternal droppings present in the nest. Here we posit that (i) offspring survival and (ii) lifespan of female rabbits are linked to how diverse their microbiota are. To test the hypothesis that maternal microbiota evolves in females having had different levels of offspring survival in their lifetime, we obtained 216 hard faecal samples from 75 female rabbits at ages 19.6, 31.6, 62.6 and 77.6 weeks. The annual mean offspring survival (MOS) at 64 days was calculated for each female then crossed against three alpha-diversity indexes (operational taxonomic units (OTUs), inverse Simpson index and Shannon index). Age was also analysed against these three parameters. The alpha-diversity indexes of the female faecal microbiota did not correlate with MOS, but they did decrease with age (e.g. from 712 OTUs at age 19.6 weeks to 444 OTUs at 77.6 weeks;P< 0.05). The age effect was also found in beta-diversity non-metric multidimensional scaling plots using the Bray-Curtis dissimilarity index and the unweighted UniFrac index but not for MOS. The ability of the microbiota composition from the faecal samples of young females (19.6 weeks old) to predict their lifespan was also evaluated. After subdividing the initial population into two classes (females that weaned a maximum of three litters and females living longer), we found no clear distinction between these two classes. To our knowledge, this is the first long-term study to characterise the gut microbiota of adult female rabbits through their reproductive life, thus laying foundations for using the gut microbiota data and its influence in studies on adult rabbits.","2020-11","2022-06-27 16:29:11","2022-07-19 19:16:32","","2253-2261","","11","14","","","","","","","","","","","","","","","","","Type: Article","","","","16S sequencing; biome-rabbit gut","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T9ZXYPIY","journalArticle","2020","Santillan, Ezequiel; Constancias, Florentin; Wuertz, Stefan","Press Disturbance Alters Community Structure and Assembly Mechanisms of Bacterial Taxa and Functional Genes in Mesocosm-Scale Bioreactors","MSYSTEMS","","","10.1128/mSystems.00471-20","","Press disturbances are of interest in microbial ecology, as they can drive microbial communities to alternative stable states. However, the effect of press disturbances in community assembly mechanisms, particularly with regard to taxa and functional genes at different levels of abundance (i.e., common and rare), remains largely unknown. Here, we tested the effect of a continuous alteration in substrate feeding scheme on the structure, function, and assembly of bacterial communities. Two sets of replicate 5-liter sequencing batch reactors were operated at two different organic carbon loads for a period of 74 days, following 53 days of acclimation after inoculation with sludge from a full-scale treatment plant. Temporal dynamics of community taxonomic and functional gene structure were derived from metagenomics and 16S rRNA gene metabarcoding data. Disturbed reactors exhibited different community function, structure, and assembly compared to undisturbed reactors. Bacterial taxa and functional genes showed dissimilar alpha-diversity and community assembly patterns. Deterministic assembly mechanisms were generally stronger in disturbed reactors and in common fractions compared to rare ones. Function quickly recovered after the disturbance was removed, but community structure did not. Our results highlight that functional gene data from metagenomics can indicate patterns of community assembly that differ from those obtained from taxon data. This study reveals how a joint evaluation of assembly mechanisms and community structure of bacterial taxa and functional genes as well as ecosystem function can unravel the response of complex microbial systems to a press disturbance. IMPORTANCE Ecosystem management must be viewed in the context of increasing frequencies and magnitudes of various disturbances that occur at different scales. This work provides a glimpse of the changes in assembly mechanisms found in microbial communities exposed to sustained changes in their environment. These mechanisms, deterministic or stochastic, can cause communities to reach a similar or variable composition and function. For a comprehensive view, we use a joint evaluation of temporal dynamics in assembly mechanisms and community structure for both bacterial taxa and their functional genes at different abundance levels, in both disturbed and undisturbed states. We further reverted the disturbance state to contrast recovery of function with community structure. Our findings are relevant, as very few studies have employed such an approach, while there is a need to assess the relative importance of assembly mechanisms for microbial communities across different spatial and temporal scales, environmental gradients, and types of disturbance.","2020-08","2022-06-27 16:29:11","2022-06-28 20:56:09","","","","4","5","","","","","","","","","","","","","","","","","Type: Article","","","","remove","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5UWZ4WJ5","journalArticle","2022","Wang, Ning; Ma, Sicong; Fu, Lingjie","Gut Microbiota Feature of Senile Osteoporosis by Shallow Shotgun Sequencing Using Aged Rats Model","GENES","","","10.3390/genes13040619","","Senile osteoporosis is defined as an age-related bone metabolic disorder, which is characterized by bone loss and decreased bone fragility. Gut microbiota (GM) could regulate the bone metabolic process and be closely related to senile osteoporosis. Several genus-level GM were found to increase in osteoporotic animals and patients. However, to reveal the pathogenic bacteria in senile osteoporosis, further studies are still needed to investigate the complete characteristics of bacteria species. In the present study, the rats were equally divided into two groups: the control group (Con, 6-month-old) and the osteoporosis group (OP, 22-month-old). Fecal samples were freshly collected to conduct the shallow shotgun sequencing. Then, we compared the species numbers, microbial diversity, GM composition at genus and species-level, and functional metabolic pathways in the two groups. The results showed that the species number was lower in the OP group (1272) than in the control group (1413), and 1002 GM species were shared between the two groups. The OP group had the decreased alpha diversity compared with the control group. As for beta diversity, The PCA revealed that samples in the two groups had distinguishable ecological distance in each coordinate. At the species level, Bacteroide coprocola (B. coprocola), Acinetobacter baumannii (A. baumannii), Parabacteroides distasonis (P. distasonis), and Prevotella copri (P. copri) were higher in the OP group, while Corynebacterium stationis (C. stationis), Akkermansia muciniphila (A. muciniphila), and Alistipes indistinctus (A. indistinctus) were decreased. Moreover, functional metabolic analysis revealed that metabolic pathways of fatty acid biosynthesis, valine/isoleucine biosynthesis, GABA biosynthesis, and ubiquinone biosynthesis were enriched in the senile osteoporotic rats. In conclusion, GM at the species level in senile osteoporotic rats was significantly altered in structure, composition, and function. The altered GM structure, increased GM species such as P. copri, and decreased GM species such as A. muciniphila might be linked with the development of senile osteoporosis.","2022-04","2022-06-27 16:29:11","2022-07-19 15:07:24","","","","4","13","","","","","","","","","","","","","","","","","Type: Article","","","","biome-human gut; biome-rodent model; shotgun sequencing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BXUPH8ML","journalArticle","2021","de Jesus, Vivianne Cruz; Khan, Mohd Wasif; Mittermuller, Betty-Anne; Duan, Kangmin; Hu, Pingzhao; Schroth, Robert J.; Chelikani, Prashen","Characterization of Supragingival Plaque and Oral Swab Microbiomes in Children With Severe Early Childhood Caries","FRONTIERS IN MICROBIOLOGY","","","10.3389/fmicb.2021.683685","","The human oral cavity harbors one of the most diverse microbial communities with different oral microenvironments allowing the colonization of unique microbial species. This study aimed to determine which of two commonly used sampling sites (dental plaque vs. oral swab) would provide a better prediction model for caries-free vs. severe early childhood caries (S-ECC) using next generation sequencing and machine learning (ML). In this cross-sectional study, a total of 80 children (40 S-ECC and 40 caries-free) < 72 months of age were recruited. Supragingival plaque and oral swab samples were used for the amplicon sequencing of the V4-16S rRNA and ITS1 rRNA genes. The results showed significant differences in alpha and beta diversity between dental plaque and oral swab bacterial and fungal microbiomes. Differential abundance analyses showed that, among others, the cariogenic species Streptococcus mutans was enriched in the dental plaque, compared to oral swabs, of children with S-ECC. The fungal species Candida dubliniensis and C. tropicalis were more abundant in the oral swab samples of children with S-ECC compared to caries-free controls. They were also among the top 20 most important features for the classification of S-ECC vs. caries-free in oral swabs and for the classification of dental plaque vs. oral swab in the S-ECC group. ML approaches revealed the possibility of classifying samples according to both caries status and sampling sites. The tested site of sample collection did not change the predictability of the disease. However, the species considered to be important for the classification of disease in each sampling site were slightly different. Being able to determine the origin of the samples could be very useful during the design of oral microbiome studies. This study provides important insights into the differences between the dental plaque and oral swab bacteriome and mycobiome of children with S-ECC and those caries-free.","2021-06-25","2022-06-27 16:29:11","2022-06-30 19:52:31","","","","","12","","","","","","","","","","","","","","","","","Type: Article","","","","16S sequencing; biome-human oral; var-disease","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WTZLV2BD","journalArticle","2020","Mena-Vazquez, Natalia; Ruiz-Limon, Patricia; Moreno-Indias, Isabel; Manrique-Arija, Sara; Tinahones, Francisco J.; Fernandez-Nebro, Antonio","Expansion of Rare and Harmful Lineages is Associated with Established Rheumatoid Arthritis","JOURNAL OF CLINICAL MEDICINE","","","10.3390/jcm9041044","","Objectives: To characterize the gut microbiota profile in rheumatoid arthritis (RA) patients and investigate its association with certain characteristics of RA. Patients and methods: A nested case-control cohort of 40 patients with RA and 40 sex-age matched controls was studied. Subjects with diabetes, with any other inflammatory disease, practicing extreme diets, taking antibiotics, probiotics or under any new treatment for at least three months prior to sampling were excluded. The microbiota composition was determined by 16S rRNA pyrosequencing and bioinformatics analysis by Quantitative Insights Into Microbial Ecology (QIIME). Other variables included clinical-laboratory variables and average Disease Activity Score 28 points during the follow-up period. Multiple linear regression models were constructed to investigate the possible risk factors for the microbiota. Results: beta-diversity data showed that patients tend to differ from healthy subjects according to their microbiota (p = 0.07). The analysis showed an increase in Collinsella aerofaciens, Sedimentibacter and Enterococcus genera in patients compared to controls, as well as a decrease in Dorea formicigenerans. Likewise, an increase in the activity of arginine deiminase was observed, which was found in approximately 90% of the RA genes of the genus Collinsela. The sequence number of Collinsella aerofaciens was independently associated with age (B (95%CI), -0.347 (-21.6, -2.1)), high ACPA (0.323 (27.4-390.0)) and smoking (0.300 (8.8-256.4)) in RA patients. In addition, we observed decreases in Sarcina, 02d06 and Porphyromonas bacterial lineages. Conclusion: Patients with RA present dysbiosis, resulting from an abundance of certain bacterial lineages and a decrease in others. These alterations could influence the maintenance of autoimmunity to this disease.","2020-04","2022-06-27 16:29:11","2022-06-30 18:45:28","","","","4","9","","","","","","","","","","","","","","","","","Type: Article","","","","16S sequencing; biome-human gut; var-disease","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HDAWY27F","journalArticle","2020","Sandri, Camillo; Correa, Federico; Spiezio, Caterina; Trevisi, Paolo; Luise, Diana; Modesto, Monica; Remy, Selby; Muzungaile, Marie-May; Checcucci, Alice; Zaborra, Cesare Avesani; Mattarelli, Paola","Fecal Microbiota Characterization of Seychelles Giant Tortoises (Aldabrachelys gigantea) Living in Both Wild and Controlled Environments","FRONTIERS IN MICROBIOLOGY","","","10.3389/fmicb.2020.569249","","A microbiome is defined as a complex collection of microorganisms and their genetic material. Studies regarding gut microbiomes of different animals have provided ecological and evolutionary information showing a strong link between health and disease. Very few studies have compared the gut microbiota of animals housed under controlled conditions and those in wild habitats. Little research has been performed on the reptile gut microbiota, and what studies do exist are mainly focused on carnivorous reptiles. The aim of this study was first to describe the overall microbiota structure of Aldabra giant tortoises (Aldabrachelys gigantea) and, second, to compare the microbiota of tortoises living under natural conditions and tortoises living in controlled environments, such as zoological and botanical parks, in Italy and in the Seychelles. Seventeen fecal samples were collected from giant tortoises located on Curieuse Island (CI, n = 8), at the Botanical Garden (BG, n = 3) in Mahe (Seychelles Islands) and at Parco Natura Viva-Garda Zoological Park (PNV, n = 6) in Verona (Italy). The V3-V4 region of the 16S rRNA gene was amplified in order to characterize the gut microbiota profile. Overall, the major phyla identified were Bacteroidetes 42%, Firmicutes 32%, and Spirochaetes 9%. A higher microbial diversity (alpha indices) was observed for the BG samples as compared to the PNV samples (Shannon: 5.39 vs. 4.43; InvSimpson: 80.7 vs. 25; Chao1: 584 vs. 377 p < 0.05). The results in the present study showed a significant difference in beta diversity between the samples from CI, BG, and PNV (p = 0.001), suggesting a different bacterial fecal profile of giant tortoises at the different habitats. This study provided novel insights into the effects of different environmental conditions on the gut microbial communities of giant tortoises. In particular, differences were reported regarding the bacterial gut community structure between tortoises in natural and in controlled environments. These results could help to improve the management of giant tortoises under human care, thus enhancing ex-situ conservation efforts far from the species geographic range.","2020-10-20","2022-06-27 16:29:11","2022-07-18 22:21:29","","","","","11","","","","","","","","","","","","","","","","","Type: Article","","","","16S sequencing; biome-turtle gut; var-environmental","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6RLLDLNI","journalArticle","2019","Santillan, Ezequiel; Seshan, Hari; Constancias, Florentin; Drautz-Moses, Daniela, I; Wuertz, Stefan","Frequency of disturbance alters diversity, function, and underlying assembly mechanisms of complex bacterial communities","NPJ BIOFILMS AND MICROBIOMES","","","10.1038/s41522-019-0079-4","","Disturbance is known to affect the ecosystem structure, but predicting its outcomes remains elusive. Similarly, community diversity is believed to relate to ecosystem functions, yet the underlying mechanisms are poorly understood. Here, we tested the effect of disturbance on the structure, assembly, and ecosystem function of complex microbial communities within an engineered system. We carried out a microcosm experiment where activated sludge bioreactors operated in daily cycles were subjected to eight different frequency levels of augmentation with a toxic pollutant, from never (undisturbed) to every day (press-disturbed), for 35 days. Microbial communities were assessed by combining distance-based methods, general linear multivariate models, alpha-diversity indices, and null model analyses on metagenomics and 16S rRNA gene amplicon data. A stronger temporal decrease in alpha-diversity at the extreme, undisturbed and press-disturbed, ends of the disturbance range led to a hump-backed pattern, with the highest diversity found at intermediate levels of disturbance. Undisturbed and press-disturbed levels displayed the highest community and functional similarity across replicates, suggesting deterministic processes were dominating. The opposite was observed amongst intermediately disturbed levels, indicating stronger stochastic assembly mechanisms. Trade-offs were observed in the ecosystem function between organic carbon removal and both nitrification and biomass productivity, as well as between diversity and these functions. Hence, not every ecosystem function was favoured by higher community diversity. Our results show that the assessment of changes in diversity, along with the underlying stochastic-deterministic assembly processes, is essential to understanding the impact of disturbance in complex microbial communities.","2019-02-11","2022-06-27 16:29:11","2022-06-30 17:01:44","","","","","5","","","","","","","","","","","","","","","","","Type: Article","","","","16S sequencing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
